,post_date,job_family,count_id_indexed
9061,2021-06-20,Supply Chain Staff,0.6346
9062,2021-06-20,Unassigned,0.2303
9063,2021-06-21,Finance/Insurance,0.6323
9064,2021-06-21,Customer Service,0.6303
9065,2021-06-21,Entertainment and Recreation,0.3875
9066,2021-06-21,Facilities/Constr,0.3965
9067,2021-06-21,Finance/Insurance,0.5232
9068,2021-06-21,Food & Beverage,0.7025
9069,2021-06-21,Healthcare,0.4653
9070,2021-06-21,Hospitality Staff,0.4125
9071,2021-06-21,Human Resources,0.3213
9072,2021-06-21,IT,0.1659
9073,2021-06-21,Manufacturing/Operations Staff,0.457
9074,2021-06-21,Marketing/Advertising,0.4291
9075,2021-06-21,Product Management,0.6458
9076,2021-06-21,Retail Staff,0.5779
9077,2021-06-21,Sales,0.3381
9078,2021-06-21,Security,0.6958
9079,2021-06-21,Skilled Trades,0.5488
9080,2021-06-21,Supply Chain Staff,0.6161
9081,2021-06-21,Unassigned,0.227
9082,2021-06-22,Retail Staff,0.7577
9083,2021-06-22,Customer Service,0.7077
9084,2021-06-22,Entertainment and Recreation,0.4389
9085,2021-06-22,Facilities/Constr,0.4384
9086,2021-06-22,Finance/Insurance,0.5652
9087,2021-06-22,Food & Beverage,0.7905
9088,2021-06-22,Healthcare,0.5368
9089,2021-06-22,Hospitality Staff,0.5139
9090,2021-06-22,Human Resources,0.3689
9091,2021-06-22,IT,0.1996
9092,2021-06-22,Manufacturing/Operations Staff,0.523
9093,2021-06-22,Marketing/Advertising,0.472
9094,2021-06-22,Product Management,0.6954
9095,2021-06-22,Retail Staff,0.6262
9096,2021-06-22,Sales,0.3802
9097,2021-06-22,Security,0.7997
9098,2021-06-22,Skilled Trades,0.6221
9099,2021-06-22,Supply Chain Staff,0.6463
9100,2021-06-22,Unassigned,0.254
9101,2021-06-23,Skilled Trades,0.7893
9102,2021-06-23,Customer Service,0.6975
9103,2021-06-23,Entertainment and Recreation,0.4391
9104,2021-06-23,Facilities/Constr,0.425
9105,2021-06-23,Finance/Insurance,0.5504
9106,2021-06-23,Food & Beverage,0.7969
9107,2021-06-23,Healthcare,0.5163
9108,2021-06-23,Hospitality Staff,0.5014
9109,2021-06-23,Human Resources,0.364
9110,2021-06-23,IT,0.2044
9111,2021-06-23,Manufacturing/Operations Staff,0.5179
9112,2021-06-23,Marketing/Advertising,0.4669
9113,2021-06-23,Product Management,0.6623
9114,2021-06-23,Retail Staff,0.6214
9115,2021-06-23,Sales,0.3889
9116,2021-06-23,Security,0.8009
9117,2021-06-23,Skilled Trades,0.6343
9118,2021-06-23,Supply Chain Staff,0.6196
9119,2021-06-23,Unassigned,0.25
9120,2021-06-24,IT,0.8116
9121,2021-06-24,Customer Service,0.6788
9122,2021-06-24,Entertainment and Recreation,0.4431
9123,2021-06-24,Facilities/Constr,0.4401
9124,2021-06-24,Finance/Insurance,0.5364
9125,2021-06-24,Food & Beverage,0.7985
9126,2021-06-24,Healthcare,0.5141
9127,2021-06-24,Hospitality Staff,0.5151
9128,2021-06-24,Human Resources,0.3542
9129,2021-06-24,IT,0.2025
9130,2021-06-24,Manufacturing/Operations Staff,0.5157
9131,2021-06-24,Marketing/Advertising,0.4487
9132,2021-06-24,Product Management,0.6119
9133,2021-06-24,Retail Staff,0.6134
9134,2021-06-24,Sales,0.388
9135,2021-06-24,Security,0.7979
9136,2021-06-24,Skilled Trades,0.6384
9137,2021-06-24,Supply Chain Staff,0.6024
9138,2021-06-24,Unassigned,0.2476
9139,2021-06-25,Security,0.8151
9140,2021-06-25,Customer Service,0.6544
9141,2021-06-25,Entertainment and Recreation,0.4519
9142,2021-06-25,Facilities/Constr,0.4568
9143,2021-06-25,Finance/Insurance,0.5308
9144,2021-06-25,Food & Beverage,0.7954
9145,2021-06-25,Healthcare,0.5123
9146,2021-06-25,Hospitality Staff,0.523
9147,2021-06-25,Human Resources,0.3597
9148,2021-06-25,IT,0.2012
9149,2021-06-25,Manufacturing/Operations Staff,0.5228
9150,2021-06-25,Marketing/Advertising,0.4295
9151,2021-06-25,Product Management,0.6092
9152,2021-06-25,Retail Staff,0.5907
9153,2021-06-25,Sales,0.3804
9154,2021-06-25,Security,0.7822
9155,2021-06-25,Skilled Trades,0.6473
9156,2021-06-25,Supply Chain Staff,0.5852
9157,2021-06-25,Unassigned,0.2468
9158,2021-06-26,Sales,0.8148
9159,2021-06-26,Customer Service,0.6201
9160,2021-06-26,Entertainment and Recreation,0.454
9161,2021-06-26,Facilities/Constr,0.4659
9162,2021-06-26,Finance/Insurance,0.5174
9163,2021-06-26,Food & Beverage,0.7794
9164,2021-06-26,Healthcare,0.5074
9165,2021-06-26,Hospitality Staff,0.514
9166,2021-06-26,Human Resources,0.3557
9167,2021-06-26,IT,0.2002
9168,2021-06-26,Manufacturing/Operations Staff,0.516
9169,2021-06-26,Marketing/Advertising,0.4138
9170,2021-06-26,Product Management,0.6193
9171,2021-06-26,Retail Staff,0.5625
9172,2021-06-26,Sales,0.3835
9173,2021-06-26,Security,0.7774
9174,2021-06-26,Skilled Trades,0.6389
9175,2021-06-26,Supply Chain Staff,0.5676
9176,2021-06-26,Unassigned,0.2414
9177,2021-06-27,Customer Service,0.8087
9178,2021-06-27,Customer Service,0.5961
9179,2021-06-27,Entertainment and Recreation,0.4526
9180,2021-06-27,Facilities/Constr,0.4654
9181,2021-06-27,Finance/Insurance,0.5143
9182,2021-06-27,Food & Beverage,0.7572
9183,2021-06-27,Healthcare,0.5063
9184,2021-06-27,Hospitality Staff,0.5158
9185,2021-06-27,Human Resources,0.3534
9186,2021-06-27,IT,0.2008
9187,2021-06-27,Manufacturing/Operations Staff,0.5158
9188,2021-06-27,Marketing/Advertising,0.4054
9189,2021-06-27,Product Management,0.6103
9190,2021-06-27,Retail Staff,0.5459
9191,2021-06-27,Sales,0.3761
9192,2021-06-27,Security,0.7754
9193,2021-06-27,Skilled Trades,0.6349
9194,2021-06-27,Supply Chain Staff,0.5575
9195,2021-06-27,Unassigned,0.2385
9196,2021-06-28,Entertainment and Recreation,0.7564
9197,2021-06-28,Customer Service,0.5475
9198,2021-06-28,Entertainment and Recreation,0.4149
9199,2021-06-28,Facilities/Constr,0.436
9200,2021-06-28,Finance/Insurance,0.4643
9201,2021-06-28,Food & Beverage,0.6925
9202,2021-06-28,Healthcare,0.4656
9203,2021-06-28,Hospitality Staff,0.4802
9204,2021-06-28,Human Resources,0.3297
9205,2021-06-28,IT,0.188
9206,2021-06-28,Manufacturing/Operations Staff,0.4719
9207,2021-06-28,Marketing/Advertising,0.3737
9208,2021-06-28,Product Management,0.568
9209,2021-06-28,Retail Staff,0.5004
9210,2021-06-28,Sales,0.3484
9211,2021-06-28,Security,0.725
9212,2021-06-28,Skilled Trades,0.5855
9213,2021-06-28,Supply Chain Staff,0.5063
9214,2021-06-28,Unassigned,0.2183
9215,2021-06-29,Supply Chain Staff,0.5208
9216,2021-06-29,Customer Service,0.3684
9217,2021-06-29,Entertainment and Recreation,0.3024
9218,2021-06-29,Facilities/Constr,0.3295
9219,2021-06-29,Finance/Insurance,0.3371
9220,2021-06-29,Food & Beverage,0.5012
9221,2021-06-29,Healthcare,0.3207
9222,2021-06-29,Hospitality Staff,0.3275
9223,2021-06-29,Human Resources,0.2363
9224,2021-06-29,IT,0.1272
9225,2021-06-29,Manufacturing/Operations Staff,0.3281
9226,2021-06-29,Marketing/Advertising,0.2702
9227,2021-06-29,Product Management,0.4196
9228,2021-06-29,Retail Staff,0.3536
9229,2021-06-29,Sales,0.2534
9230,2021-06-29,Security,0.4962
9231,2021-06-29,Skilled Trades,0.4136
9232,2021-06-29,Supply Chain Staff,0.372
9233,2021-06-29,Unassigned,0.1538
9234,2021-06-30,Marketing/Advertising,0.3889
9235,2021-06-30,Customer Service,0.2747
9236,2021-06-30,Entertainment and Recreation,0.2455
9237,2021-06-30,Facilities/Constr,0.271
9238,2021-06-30,Finance/Insurance,0.2651
9239,2021-06-30,Food & Beverage,0.3919
9240,2021-06-30,Healthcare,0.2582
9241,2021-06-30,Hospitality Staff,0.2686
9242,2021-06-30,Human Resources,0.1892
9243,2021-06-30,IT,0.0974
9244,2021-06-30,Manufacturing/Operations Staff,0.2603
9245,2021-06-30,Marketing/Advertising,0.2059
9246,2021-06-30,Product Management,0.3396
9247,2021-06-30,Retail Staff,0.2653
9248,2021-06-30,Sales,0.1917
9249,2021-06-30,Security,0.3787
9250,2021-06-30,Skilled Trades,0.3163
9251,2021-06-30,Supply Chain Staff,0.2949
9252,2021-06-30,Unassigned,0.1204
9253,2021-07-01,Human Resources,0.2758
9254,2021-07-01,Customer Service,0.1839
9255,2021-07-01,Entertainment and Recreation,0.1802
9256,2021-07-01,Facilities/Constr,0.2023
9257,2021-07-01,Finance/Insurance,0.1941
9258,2021-07-01,Food & Beverage,0.281
9259,2021-07-01,Healthcare,0.185
9260,2021-07-01,Hospitality Staff,0.1873
9261,2021-07-01,Human Resources,0.1413
9262,2021-07-01,IT,0.0713
9263,2021-07-01,Manufacturing/Operations Staff,0.1862
9264,2021-07-01,Marketing/Advertising,0.1548
9265,2021-07-01,Product Management,0.2783
9266,2021-07-01,Retail Staff,0.1763
9267,2021-07-01,Sales,0.1404
9268,2021-07-01,Security,0.2712
9269,2021-07-01,Skilled Trades,0.2302
9270,2021-07-01,Supply Chain Staff,0.2102
9271,2021-07-01,Unassigned,0.0857
9272,2021-07-02,Food & Beverage,0.162
9273,2021-07-02,Customer Service,0.1045
9274,2021-07-02,Entertainment and Recreation,0.1179
9275,2021-07-02,Facilities/Constr,0.128
9276,2021-07-02,Finance/Insurance,0.1166
9277,2021-07-02,Food & Beverage,0.1892
9278,2021-07-02,Healthcare,0.1127
9279,2021-07-02,Hospitality Staff,0.1148
9280,2021-07-02,Human Resources,0.0858
9281,2021-07-02,IT,0.0435
9282,2021-07-02,Manufacturing/Operations Staff,0.1122
9283,2021-07-02,Marketing/Advertising,0.0946
9284,2021-07-02,Product Management,0.1529
9285,2021-07-02,Retail Staff,0.1029
9286,2021-07-02,Sales,0.0873
9287,2021-07-02,Security,0.1689
9288,2021-07-02,Skilled Trades,0.1348
9289,2021-07-02,Supply Chain Staff,0.1308
9290,2021-07-02,Unassigned,0.0506
9291,2021-07-03,Retail Staff,0.0848
9292,2021-07-03,Customer Service,0.056
9293,2021-07-03,Entertainment and Recreation,0.0803
9294,2021-07-03,Facilities/Constr,0.082
9295,2021-07-03,Finance/Insurance,0.0731
9296,2021-07-03,Food & Beverage,0.1175
9297,2021-07-03,Healthcare,0.0675
9298,2021-07-03,Hospitality Staff,0.0816
9299,2021-07-03,Human Resources,0.0534
9300,2021-07-03,IT,0.0289
9301,2021-07-03,Manufacturing/Operations Staff,0.0781
9302,2021-07-03,Marketing/Advertising,0.0627
9303,2021-07-03,Product Management,0.08
9304,2021-07-03,Retail Staff,0.0545
9305,2021-07-03,Sales,0.0497
9306,2021-07-03,Security,0.1119
9307,2021-07-03,Skilled Trades,0.0808
9308,2021-07-03,Supply Chain Staff,0.0859
9309,2021-07-03,Unassigned,0.0305
9310,2021-07-04,Security,0.0629
9311,2021-07-04,Customer Service,0.0504
9312,2021-07-04,Entertainment and Recreation,0.0693
9313,2021-07-04,Facilities/Constr,0.073
9314,2021-07-04,Finance/Insurance,0.0586
9315,2021-07-04,Food & Beverage,0.0969
9316,2021-07-04,Healthcare,0.0549
9317,2021-07-04,Hospitality Staff,0.0676
9318,2021-07-04,Human Resources,0.0466
9319,2021-07-04,IT,0.025
9320,2021-07-04,Manufacturing/Operations Staff,0.0698
9321,2021-07-04,Marketing/Advertising,0.0551
9322,2021-07-04,Product Management,0.0701
9323,2021-07-04,Retail Staff,0.0445
9324,2021-07-04,Sales,0.0415
9325,2021-07-04,Security,0.0971
9326,2021-07-04,Skilled Trades,0.067
9327,2021-07-04,Supply Chain Staff,0.0763
9328,2021-07-04,Unassigned,0.0252
9329,2021-07-05,Sales,0.0619
9330,2021-07-05,Customer Service,0.0509
9331,2021-07-05,Entertainment and Recreation,0.0681
9332,2021-07-05,Facilities/Constr,0.0704
9333,2021-07-05,Finance/Insurance,0.0607
9334,2021-07-05,Food & Beverage,0.1005
9335,2021-07-05,Healthcare,0.0551
9336,2021-07-05,Hospitality Staff,0.071
9337,2021-07-05,Human Resources,0.045
9338,2021-07-05,IT,0.0246
9339,2021-07-05,Manufacturing/Operations Staff,0.069
9340,2021-07-05,Marketing/Advertising,0.0557
9341,2021-07-05,Product Management,0.0699
9342,2021-07-05,Retail Staff,0.0487
9343,2021-07-05,Sales,0.0411
9344,2021-07-05,Security,0.0989
9345,2021-07-05,Skilled Trades,0.0682
9346,2021-07-05,Supply Chain Staff,0.0757
9347,2021-07-05,Unassigned,0.025
